 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day               kPOM1               kPOM2                kMOM                kDOM                kMBA             kMBA_in                kMBD             kMBD_in                 kMB              kMB_in                 phi     Active_Fraction                 CUE                 NUE              TM_err               TMbeg               TMend              TOTinp              TOTout                 STP                 SWC                 SWP                  pH                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180803        0.509292E-03        0.757042E-02        0.418458E-03        0.116000E-01        0.386083E-02        0.369292E-02        0.102000E-03        0.000000E+00        0.382958E-02        0.366292E-02        0.512667E-01        0.992000E+00        0.627000E-01        0.100000E+01       -0.601375E-17        0.674833E+00        0.674708E+00        0.903000E-04        0.229375E-03        0.254000E+02        0.274000E+00        0.000000E+00        0.640000E+01
  20180804        0.508625E-03        0.760125E-02        0.418000E-03        0.116000E-01        0.386500E-02        0.369542E-02        0.101708E-03        0.000000E+00        0.383417E-02        0.366500E-02        0.509833E-01        0.992000E+00        0.624000E-01        0.100000E+01        0.869167E-17        0.671542E+00        0.671417E+00        0.903000E-04        0.228625E-03        0.255000E+02        0.255000E+00        0.000000E+00        0.640000E+01
  20180805        0.769583E-03        0.763333E-02        0.419000E-03        0.119417E-01        0.395750E-02        0.378417E-02        0.100412E-03        0.337958E-10        0.392583E-02        0.375208E-02        0.500417E-01        0.992000E+00        0.606000E-01        0.100000E+01        0.850958E-17        0.667958E+00        0.667792E+00        0.736000E-04        0.233583E-03        0.257000E+02        0.236000E+00       -0.139000E-02        0.640000E+01
  20180806        0.833458E-03        0.766667E-02        0.420000E-03        0.124000E-01        0.407542E-02        0.389583E-02        0.990208E-04        0.390000E-09        0.404292E-02        0.386417E-02        0.489042E-01        0.992000E+00        0.584000E-01        0.100000E+01        0.469208E-17        0.664000E+00        0.663833E+00        0.736000E-04        0.240167E-03        0.261000E+02        0.218000E+00       -0.256000E-02        0.640000E+01
  20180807        0.856625E-03        0.770167E-02        0.421000E-03        0.127000E-01        0.416042E-02        0.397667E-02        0.978667E-04        0.102000E-08        0.412583E-02        0.394375E-02        0.480208E-01        0.992000E+00        0.568000E-01        0.100000E+01       -0.685542E-17        0.660000E+00        0.659833E+00        0.736000E-04        0.244417E-03        0.263000E+02        0.207000E+00       -0.325000E-02        0.640000E+01
  20180808        0.754292E-03        0.773833E-02        0.420000E-03        0.125583E-01        0.409875E-02        0.391417E-02        0.972458E-04        0.161000E-10        0.406625E-02        0.388167E-02        0.477958E-01        0.992000E+00        0.573000E-01        0.100000E+01        0.496333E-17        0.656000E+00        0.655833E+00        0.736000E-04        0.239417E-03        0.262000E+02        0.240000E+00       -0.115000E-02        0.640000E+01
  20180809        0.507292E-03        0.777583E-02        0.417333E-03        0.119000E-01        0.390000E-02        0.371833E-02        0.973208E-04        0.000000E+00        0.386833E-02        0.368708E-02        0.483208E-01        0.992000E+00        0.599000E-01        0.100000E+01       -0.422062E-17        0.652167E+00        0.652000E+00        0.736000E-04        0.225708E-03        0.258000E+02        0.253000E+00        0.000000E+00        0.640000E+01
  20180810        0.683750E-03        0.780583E-02        0.417292E-03        0.120333E-01        0.394417E-02        0.376042E-02        0.968708E-04        0.121000E-11        0.391208E-02        0.372875E-02        0.479375E-01        0.992000E+00        0.591000E-01        0.100000E+01        0.398917E-17        0.648458E+00        0.648333E+00        0.736000E-04        0.227583E-03        0.260000E+02        0.246000E+00       -0.606000E-03        0.640000E+01
  20180811        0.717625E-03        0.783458E-02        0.418000E-03        0.123792E-01        0.404167E-02        0.385500E-02        0.960625E-04        0.449708E-11        0.400917E-02        0.382208E-02        0.472292E-01        0.992000E+00        0.574000E-01        0.100000E+01        0.119958E-17        0.644708E+00        0.644542E+00        0.736000E-04        0.232667E-03        0.262000E+02        0.244000E+00       -0.840000E-03        0.640000E+01
  20180812        0.725958E-03        0.786708E-02        0.415750E-03        0.118083E-01        0.387167E-02        0.368750E-02        0.959958E-04        0.810083E-11        0.384000E-02        0.365667E-02        0.475917E-01        0.992000E+00        0.596000E-01        0.100000E+01       -0.419917E-17        0.641042E+00        0.640875E+00        0.736000E-04        0.221042E-03        0.259000E+02        0.242000E+00       -0.976000E-03        0.640000E+01
  20180813        0.501292E-03        0.789792E-02        0.414000E-03        0.115250E-01        0.381208E-02        0.362958E-02        0.966250E-04        0.000000E+00        0.378042E-02        0.359917E-02        0.481292E-01        0.992000E+00        0.607000E-01        0.100000E+01        0.486625E-17        0.637958E+00        0.637875E+00        0.105000E-03        0.216500E-03        0.257000E+02        0.269000E+00        0.000000E+00        0.640000E+01
  20180814        0.501458E-03        0.793417E-02        0.414000E-03        0.117000E-01        0.390000E-02        0.371500E-02        0.968875E-04        0.000000E+00        0.386958E-02        0.368000E-02        0.480875E-01        0.992000E+00        0.597000E-01        0.100000E+01        0.303583E-17        0.635167E+00        0.635042E+00        0.105000E-03        0.220750E-03        0.259000E+02        0.303000E+00        0.000000E+00        0.640000E+01
  20180815        0.501625E-03        0.797958E-02        0.414125E-03        0.119000E-01        0.397042E-02        0.378500E-02        0.964958E-04        0.000000E+00        0.393708E-02        0.375375E-02        0.476542E-01        0.992000E+00        0.585000E-01        0.100000E+01       -0.363625E-17        0.632333E+00        0.632208E+00        0.105000E-03        0.224208E-03        0.260000E+02        0.325000E+00        0.000000E+00        0.640000E+01
  20180816        0.501750E-03        0.803167E-02        0.414292E-03        0.121000E-01        0.403500E-02        0.384750E-02        0.959167E-04        0.000000E+00        0.400208E-02        0.381500E-02        0.471667E-01        0.992000E+00        0.574000E-01        0.100000E+01       -0.393750E-17        0.629458E+00        0.629333E+00        0.105000E-03        0.227125E-03        0.262000E+02        0.323000E+00        0.000000E+00        0.640000E+01
  20180817        0.507375E-03        0.808708E-02        0.417083E-03        0.131792E-01        0.436625E-02        0.417042E-02        0.943792E-04        0.000000E+00        0.432958E-02        0.413542E-02        0.455708E-01        0.992000E+00        0.529000E-01        0.100000E+01       -0.634750E-17        0.626250E+00        0.626125E+00        0.105000E-03        0.246250E-03        0.269000E+02        0.320000E+00        0.000000E+00        0.640000E+01
  20180818        0.509417E-03        0.815125E-02        0.418458E-03        0.137250E-01        0.451917E-02        0.431875E-02        0.929542E-04        0.000000E+00        0.448167E-02        0.428250E-02        0.444833E-01        0.992000E+00        0.506000E-01        0.100000E+01        0.205833E-17        0.622792E+00        0.622625E+00        0.105000E-03        0.254458E-03        0.272000E+02        0.315000E+00        0.000000E+00        0.640000E+01
  20180819        0.504917E-03        0.822208E-02        0.416208E-03        0.131208E-01        0.431917E-02        0.411917E-02        0.926542E-04        0.000000E+00        0.428417E-02        0.408500E-02        0.446667E-01        0.992000E+00        0.526000E-01        0.100000E+01        0.182875E-18        0.619375E+00        0.619250E+00        0.105000E-03        0.241042E-03        0.269000E+02        0.339000E+00        0.000000E+00        0.640000E+01
  20180820        0.499083E-03        0.829208E-02        0.413375E-03        0.123542E-01        0.408917E-02        0.389000E-02        0.930583E-04        0.000000E+00        0.405500E-02        0.385958E-02        0.453708E-01        0.992000E+00        0.554000E-01        0.100000E+01       -0.507458E-17        0.616250E+00        0.616125E+00        0.105000E-03        0.225958E-03        0.265000E+02        0.338000E+00        0.000000E+00        0.640000E+01
  20180821        0.489458E-03        0.836125E-02        0.408417E-03        0.111208E-01        0.371958E-02        0.353000E-02        0.939750E-04        0.000000E+00        0.368833E-02        0.350000E-02        0.467958E-01        0.992000E+00        0.607000E-01        0.100000E+01        0.763333E-18        0.613500E+00        0.613375E+00        0.940000E-04        0.202833E-03        0.257000E+02        0.330000E+00        0.000000E+00        0.640000E+01
  20180822        0.485500E-03        0.841667E-02        0.406375E-03        0.108000E-01        0.363000E-02        0.344000E-02        0.942000E-04        0.000000E+00        0.360000E-02        0.341000E-02        0.472000E-01        0.992000E+00        0.621000E-01        0.100000E+01       -0.215708E-17        0.610958E+00        0.610875E+00        0.940000E-04        0.196667E-03        0.255000E+02        0.327000E+00        0.000000E+00        0.640000E+01
  20180823        0.485208E-03        0.846500E-02        0.406125E-03        0.109792E-01        0.369042E-02        0.350250E-02        0.939375E-04        0.000000E+00        0.366000E-02        0.347208E-02        0.468417E-01        0.992000E+00        0.611000E-01        0.100000E+01       -0.537500E-17        0.608458E+00        0.608333E+00        0.940000E-04        0.199417E-03        0.257000E+02        0.319000E+00        0.000000E+00        0.640000E+01
  20180824        0.490542E-03        0.850500E-02        0.408917E-03        0.119375E-01        0.400500E-02        0.380875E-02        0.926292E-04        0.000000E+00        0.397125E-02        0.377542E-02        0.452917E-01        0.992000E+00        0.562000E-01        0.100000E+01       -0.139042E-17        0.605750E+00        0.605625E+00        0.940000E-04        0.216917E-03        0.264000E+02        0.307000E+00        0.000000E+00        0.640000E+01
  20180825        0.493375E-03        0.855083E-02        0.410250E-03        0.126000E-01        0.419708E-02        0.399458E-02        0.913083E-04        0.000000E+00        0.416167E-02        0.396042E-02        0.441417E-01        0.992000E+00        0.533000E-01        0.100000E+01       -0.356417E-18        0.602667E+00        0.602542E+00        0.940000E-04        0.227167E-03        0.268000E+02        0.294000E+00        0.000000E+00        0.640000E+01
  20180826        0.493458E-03        0.859542E-02        0.410292E-03        0.128000E-01        0.425292E-02        0.404833E-02        0.903375E-04        0.000000E+00        0.421708E-02        0.401292E-02        0.434708E-01        0.992000E+00        0.522000E-01        0.100000E+01       -0.862833E-17        0.599417E+00        0.599292E+00        0.940000E-04        0.229292E-03        0.270000E+02        0.279000E+00        0.000000E+00        0.640000E+01
  20180827        0.487292E-03        0.864125E-02        0.407042E-03        0.120000E-01        0.399000E-02        0.379000E-02        0.905000E-04        0.000000E+00        0.396000E-02        0.375833E-02        0.441000E-01        0.992000E+00        0.553000E-01        0.100000E+01       -0.270338E-17        0.596375E+00        0.596250E+00        0.940000E-04        0.212833E-03        0.265000E+02        0.264000E+00        0.000000E+00        0.640000E+01
  20180828        0.676500E-03        0.867250E-02        0.414792E-03        0.150000E-01        0.490833E-02        0.468833E-02        0.876208E-04        0.125000E-11        0.486542E-02        0.464833E-02        0.409292E-01        0.991000E+00        0.447000E-01        0.100000E+01        0.560417E-18        0.592875E+00        0.592708E+00        0.940000E-04        0.265042E-03        0.281000E+02        0.246000E+00       -0.607000E-03        0.640000E+01
  20180829        0.759417E-03        0.871792E-02        0.413458E-03        0.146708E-01        0.474667E-02        0.452417E-02        0.861708E-04        0.443583E-10        0.470667E-02        0.448500E-02        0.403583E-01        0.991000E+00        0.454000E-01        0.100000E+01       -0.354583E-17        0.588833E+00        0.588667E+00        0.900000E-04        0.254208E-03        0.280000E+02        0.235000E+00       -0.149000E-02        0.640000E+01
  20180830        0.766917E-03        0.876250E-02        0.408000E-03        0.128000E-01        0.417917E-02        0.396375E-02        0.869042E-04        0.115083E-09        0.414333E-02        0.392958E-02        0.416417E-01        0.991000E+00        0.514000E-01        0.100000E+01        0.116667E-18        0.585333E+00        0.585208E+00        0.900000E-04        0.220000E-03        0.271000E+02        0.228000E+00       -0.190000E-02        0.640000E+01
  20180831        0.787042E-03        0.879750E-02        0.405042E-03        0.120667E-01        0.398375E-02        0.377333E-02        0.877000E-04        0.389083E-09        0.394792E-02        0.373833E-02        0.424708E-01        0.991000E+00        0.540000E-01        0.100000E+01       -0.199667E-17        0.582333E+00        0.582208E+00        0.900000E-04        0.208000E-03        0.267000E+02        0.217000E+00       -0.258000E-02        0.640000E+01
  20180901        0.817250E-03        0.882208E-02        0.408542E-03        0.135000E-01        0.444250E-02        0.422375E-02        0.863958E-04        0.110000E-08        0.440458E-02        0.418708E-02        0.409250E-01        0.991000E+00        0.484000E-01        0.100000E+01        0.579500E-17        0.579250E+00        0.579083E+00        0.900000E-04        0.232917E-03        0.275000E+02        0.206000E+00       -0.333000E-02        0.640000E+01
  20180902        0.814750E-03        0.885333E-02        0.407667E-03        0.134167E-01        0.439875E-02        0.417792E-02        0.856042E-04        0.190167E-08        0.436042E-02        0.414083E-02        0.405500E-01        0.991000E+00        0.484000E-01        0.100000E+01       -0.250000E-19        0.575792E+00        0.575667E+00        0.900000E-04        0.229167E-03        0.275000E+02        0.198000E+00       -0.382000E-02        0.640000E+01
  20180903        0.808125E-03        0.888417E-02        0.405500E-03        0.129000E-01        0.423583E-02        0.401667E-02        0.854667E-04        0.143000E-08        0.419917E-02        0.398000E-02        0.407500E-01        0.991000E+00        0.500000E-01        0.100000E+01        0.510033E-17        0.572625E+00        0.572500E+00        0.900000E-04        0.218667E-03        0.273000E+02        0.202000E+00       -0.357000E-02        0.640000E+01
  20180904        0.478083E-03        0.891333E-02        0.401750E-03        0.119000E-01        0.394625E-02        0.372958E-02        0.860375E-04        0.000000E+00        0.390958E-02        0.369792E-02        0.415833E-01        0.991000E+00        0.536000E-01        0.100000E+01       -0.251167E-17        0.569750E+00        0.569625E+00        0.900000E-04        0.201458E-03        0.268000E+02        0.258000E+00        0.000000E+00        0.640000E+01
  20180905        0.473542E-03        0.893625E-02        0.399208E-03        0.114000E-01        0.381000E-02        0.359917E-02        0.864750E-04        0.000000E+00        0.377792E-02        0.356750E-02        0.421000E-01        0.991000E+00        0.556000E-01        0.100000E+01        0.836500E-17        0.567125E+00        0.567042E+00        0.900000E-04        0.192958E-03        0.265000E+02        0.290000E+00        0.000000E+00        0.640000E+01
  20180906        0.472625E-03        0.895000E-02        0.398458E-03        0.115000E-01        0.378833E-02        0.357208E-02        0.848208E-04        0.000000E+00        0.375458E-02        0.354000E-02        0.412083E-01        0.991000E+00        0.550000E-01        0.100000E+01       -0.332075E-17        0.563875E+00        0.563708E+00        0.205000E-04        0.190667E-03        0.266000E+02        0.306000E+00        0.000000E+00        0.640000E+01
  20180907        0.468667E-03        0.894125E-02        0.396000E-03        0.110833E-01        0.359750E-02        0.337958E-02        0.832333E-04        0.000000E+00        0.356625E-02        0.334917E-02        0.407000E-01        0.991000E+00        0.567000E-01        0.100000E+01       -0.446412E-17        0.559958E+00        0.559792E+00        0.205000E-04        0.179125E-03        0.263000E+02        0.313000E+00        0.000000E+00        0.640000E+01
  20180908        0.460958E-03        0.891042E-02        0.391417E-03        0.101125E-01        0.329875E-02        0.308542E-02        0.832542E-04        0.000000E+00        0.326958E-02        0.305750E-02        0.414458E-01        0.991000E+00        0.613000E-01        0.100000E+01       -0.903542E-17        0.556375E+00        0.556250E+00        0.205000E-04        0.161750E-03        0.256000E+02        0.316000E+00        0.000000E+00        0.640000E+01
  20180909        0.452625E-03        0.885917E-02        0.386375E-03        0.924958E-02        0.303000E-02        0.282667E-02        0.837917E-04        0.000000E+00        0.300667E-02        0.280000E-02        0.425792E-01        0.991000E+00        0.664000E-01        0.100000E+01        0.293667E-17        0.553125E+00        0.553000E+00        0.205000E-04        0.146667E-03        0.249000E+02        0.312000E+00        0.000000E+00        0.640000E+01
  20180910        0.443917E-03        0.879250E-02        0.380917E-03        0.844000E-02        0.279000E-02        0.259000E-02        0.845000E-04        0.000000E+00        0.276000E-02        0.256000E-02        0.438958E-01        0.991000E+00        0.719000E-01        0.100000E+01       -0.161804E-17        0.550250E+00        0.550125E+00        0.205000E-04        0.133000E-03        0.241000E+02        0.307000E+00        0.000000E+00        0.640000E+01
  20180911        0.441833E-03        0.870208E-02        0.378958E-03        0.834167E-02        0.276667E-02        0.256750E-02        0.844458E-04        0.000000E+00        0.274000E-02        0.254000E-02        0.439167E-01        0.991000E+00        0.723000E-01        0.100000E+01       -0.170017E-17        0.547625E+00        0.547500E+00        0.205000E-04        0.131000E-03        0.240000E+02        0.302000E+00        0.000000E+00        0.640000E+01
  20180912        0.443542E-03        0.859792E-02        0.378958E-03        0.861333E-02        0.286000E-02        0.265583E-02        0.838917E-04        0.000000E+00        0.283250E-02        0.263000E-02        0.432250E-01        0.991000E+00        0.699000E-01        0.100000E+01       -0.361292E-17        0.544917E+00        0.544792E+00        0.205000E-04        0.135333E-03        0.244000E+02        0.294000E+00        0.000000E+00        0.640000E+01
  20180913        0.444375E-03        0.848917E-02        0.378458E-03        0.878667E-02        0.291958E-02        0.271292E-02        0.834083E-04        0.000000E+00        0.289250E-02        0.268833E-02        0.426958E-01        0.991000E+00        0.684000E-01        0.100000E+01       -0.500833E-17        0.542083E+00        0.542000E+00        0.205000E-04        0.137792E-03        0.246000E+02        0.287000E+00        0.000000E+00        0.640000E+01
  20180914        0.444625E-03        0.838417E-02        0.377625E-03        0.890292E-02        0.302375E-02        0.282042E-02        0.848750E-04        0.000000E+00        0.299750E-02        0.279458E-02        0.432667E-01        0.991000E+00        0.672000E-01        0.100000E+01        0.473417E-17        0.540208E+00        0.540167E+00        0.106000E-03        0.142750E-03        0.248000E+02        0.278000E+00        0.000000E+00        0.640000E+01
  20180915        0.445125E-03        0.830792E-02        0.377250E-03        0.906708E-02        0.315833E-02        0.295792E-02        0.866167E-04        0.000000E+00        0.312958E-02        0.292958E-02        0.439083E-01        0.991000E+00        0.657000E-01        0.100000E+01        0.216375E-17        0.539292E+00        0.539250E+00        0.106000E-03        0.149250E-03        0.250000E+02        0.270000E+00        0.000000E+00        0.640000E+01
  20180916        0.444917E-03        0.826292E-02        0.376500E-03        0.918917E-02        0.323667E-02        0.303583E-02        0.870875E-04        0.000000E+00        0.320708E-02        0.300708E-02        0.439583E-01        0.991000E+00        0.646000E-01        0.100000E+01        0.137033E-17        0.538250E+00        0.538208E+00        0.106000E-03        0.152875E-03        0.252000E+02        0.264000E+00        0.000000E+00        0.640000E+01
  20180917        0.445333E-03        0.824083E-02        0.376292E-03        0.940458E-02        0.333000E-02        0.313000E-02        0.870000E-04        0.000000E+00        0.330000E-02        0.310000E-02        0.436000E-01        0.991000E+00        0.629000E-01        0.100000E+01        0.151250E-18        0.537083E+00        0.537000E+00        0.106000E-03        0.156833E-03        0.254000E+02        0.252000E+00        0.000000E+00        0.640000E+01
  20180918        0.652083E-03        0.823583E-02        0.376125E-03        0.967083E-02        0.343708E-02        0.323000E-02        0.867000E-04        0.117000E-10        0.340375E-02        0.320000E-02        0.431500E-01        0.991000E+00        0.610000E-01        0.100000E+01        0.230496E-17        0.535708E+00        0.535667E+00        0.106000E-03        0.161417E-03        0.257000E+02        0.240000E+00       -0.110000E-02        0.640000E+01
  20180919        0.699708E-03        0.824792E-02        0.375542E-03        0.983083E-02        0.350125E-02        0.329625E-02        0.864167E-04        0.110875E-09        0.347000E-02        0.326500E-02        0.428000E-01        0.991000E+00        0.598000E-01        0.100000E+01        0.415321E-17        0.534458E+00        0.534417E+00        0.106000E-03        0.164125E-03        0.259000E+02        0.228000E+00       -0.192000E-02        0.640000E+01
  20180920        0.724250E-03        0.827250E-02        0.374458E-03        0.983500E-02        0.352000E-02        0.331000E-02        0.862625E-04        0.391375E-09        0.348417E-02        0.328000E-02        0.427000E-01        0.991000E+00        0.596000E-01        0.100000E+01       -0.134471E-17        0.533042E+00        0.532958E+00        0.106000E-03        0.164000E-03        0.259000E+02        0.217000E+00       -0.264000E-02        0.640000E+01
  20180921        0.436708E-03        0.831083E-02        0.370458E-03        0.915792E-02        0.330000E-02        0.310000E-02        0.868625E-04        0.000000E+00        0.327000E-02        0.307000E-02        0.436250E-01        0.991000E+00        0.633000E-01        0.100000E+01       -0.186592E-17        0.531750E+00        0.531708E+00        0.106000E-03        0.152000E-03        0.253000E+02        0.278000E+00        0.000000E+00        0.640000E+01
  20180922        0.422083E-03        0.836042E-02        0.362500E-03        0.780833E-02        0.286292E-02        0.267417E-02        0.889000E-04        0.000000E+00        0.283750E-02        0.264917E-02        0.464083E-01        0.991000E+00        0.730000E-01        0.100000E+01        0.314833E-17        0.531000E+00        0.531000E+00        0.120000E-03        0.129417E-03        0.239000E+02        0.330000E+00        0.000000E+00        0.640000E+01
  20180923        0.416250E-03        0.839917E-02        0.359042E-03        0.746833E-02        0.277542E-02        0.259208E-02        0.900167E-04        0.000000E+00        0.274958E-02        0.256667E-02        0.475125E-01        0.991000E+00        0.757000E-01        0.100000E+01        0.274917E-17        0.531000E+00        0.531000E+00        0.120000E-03        0.124208E-03        0.235000E+02        0.328000E+00        0.000000E+00        0.640000E+01
  20180924        0.414625E-03        0.843500E-02        0.357833E-03        0.753250E-02        0.282167E-02        0.263792E-02        0.902917E-04        0.000000E+00        0.279625E-02        0.261292E-02        0.474917E-01        0.991000E+00        0.748000E-01        0.100000E+01       -0.228958E-17        0.531000E+00        0.531000E+00        0.120000E-03        0.126000E-03        0.237000E+02        0.323000E+00        0.000000E+00        0.640000E+01
  20180925        0.412875E-03        0.847458E-02        0.356583E-03        0.757750E-02        0.286000E-02        0.267500E-02        0.904750E-04        0.000000E+00        0.283167E-02        0.265000E-02        0.474500E-01        0.991000E+00        0.741000E-01        0.100000E+01        0.375833E-18        0.531000E+00        0.531000E+00        0.120000E-03        0.127708E-03        0.238000E+02        0.320000E+00        0.000000E+00        0.640000E+01
  20180926        0.406042E-03        0.852583E-02        0.352667E-03        0.717417E-02        0.273000E-02        0.255000E-02        0.912542E-04        0.000000E+00        0.270500E-02        0.252708E-02        0.485375E-01        0.991000E+00        0.775000E-01        0.100000E+01        0.206375E-17        0.531000E+00        0.531000E+00        0.120000E-03        0.121000E-03        0.233000E+02        0.315000E+00        0.000000E+00        0.640000E+01
  20180927        0.392125E-03        0.858833E-02        0.345000E-03        0.626958E-02        0.241000E-02        0.224208E-02        0.929458E-04        0.000000E+00        0.239000E-02        0.222000E-02        0.514250E-01        0.991000E+00        0.873000E-01        0.100000E+01        0.168821E-17        0.531000E+00        0.531000E+00        0.120000E-03        0.104708E-03        0.219000E+02        0.312000E+00        0.000000E+00        0.640000E+01
  20180928        0.389042E-03        0.862250E-02        0.342917E-03        0.622958E-02        0.241000E-02        0.224375E-02        0.931958E-04        0.000000E+00        0.239000E-02        0.222125E-02        0.516083E-01        0.991000E+00        0.875000E-01        0.100000E+01       -0.551542E-17        0.531000E+00        0.531000E+00        0.120000E-03        0.104000E-03        0.218000E+02        0.309000E+00        0.000000E+00        0.640000E+01
  20180929        0.388458E-03        0.864917E-02        0.342208E-03        0.636750E-02        0.248000E-02        0.231167E-02        0.932083E-04        0.000000E+00        0.245667E-02        0.229000E-02        0.511917E-01        0.991000E+00        0.854000E-01        0.100000E+01        0.113138E-16        0.531292E+00        0.531333E+00        0.120000E-03        0.107000E-03        0.221000E+02        0.305000E+00        0.000000E+00        0.640000E+01
  20180930        0.389875E-03        0.867458E-02        0.342542E-03        0.666167E-02        0.261000E-02        0.243875E-02        0.929917E-04        0.000000E+00        0.258625E-02        0.241542E-02        0.503083E-01        0.991000E+00        0.817000E-01        0.100000E+01       -0.604625E-17        0.532000E+00        0.532000E+00        0.119000E-03        0.113000E-03        0.227000E+02        0.301000E+00        0.000000E+00        0.640000E+01
  20181001        0.392125E-03        0.870125E-02        0.343458E-03        0.704917E-02        0.277875E-02        0.260167E-02        0.926625E-04        0.000000E+00        0.275208E-02        0.257708E-02        0.492500E-01        0.991000E+00        0.773000E-01        0.100000E+01       -0.324080E-17        0.532000E+00        0.532000E+00        0.119000E-03        0.121000E-03        0.233000E+02        0.298000E+00        0.000000E+00        0.640000E+01
  20181002        0.391792E-03        0.873500E-02        0.342958E-03        0.721417E-02        0.286000E-02        0.268292E-02        0.926667E-04        0.000000E+00        0.283458E-02        0.265833E-02        0.488667E-01        0.991000E+00        0.754000E-01        0.100000E+01       -0.280500E-17        0.532000E+00        0.532000E+00        0.119000E-03        0.124000E-03        0.236000E+02        0.291000E+00        0.000000E+00        0.640000E+01
  20181003        0.392083E-03        0.876833E-02        0.342875E-03        0.744750E-02        0.297000E-02        0.279000E-02        0.925167E-04        0.000000E+00        0.294042E-02        0.276083E-02        0.483208E-01        0.991000E+00        0.729000E-01        0.100000E+01        0.996708E-17        0.531500E+00        0.531458E+00        0.119000E-03        0.129000E-03        0.240000E+02        0.285000E+00        0.000000E+00        0.640000E+01
  20181004        0.392333E-03        0.880292E-02        0.342750E-03        0.768375E-02        0.308000E-02        0.289750E-02        0.923333E-04        0.000000E+00        0.305000E-02        0.287000E-02        0.477792E-01        0.991000E+00        0.706000E-01        0.100000E+01        0.167708E-17        0.531000E+00        0.531000E+00        0.119000E-03        0.133458E-03        0.243000E+02        0.292000E+00        0.000000E+00        0.640000E+01
  20181005        0.391792E-03        0.883750E-02        0.342333E-03        0.782625E-02        0.315000E-02        0.297000E-02        0.922250E-04        0.000000E+00        0.312000E-02        0.294000E-02        0.474292E-01        0.991000E+00        0.691000E-01        0.100000E+01       -0.677250E-17        0.531000E+00        0.531000E+00        0.119000E-03        0.136250E-03        0.245000E+02        0.289000E+00        0.000000E+00        0.640000E+01
  20181006        0.389875E-03        0.887375E-02        0.341042E-03        0.783083E-02        0.317000E-02        0.298708E-02        0.922792E-04        0.000000E+00        0.314000E-02        0.296000E-02        0.474000E-01        0.991000E+00        0.688000E-01        0.100000E+01       -0.443750E-18        0.530333E+00        0.530292E+00        0.119000E-03        0.136875E-03        0.246000E+02        0.286000E+00        0.000000E+00        0.640000E+01
  20181007        0.382875E-03        0.891417E-02        0.337000E-03        0.730833E-02        0.298167E-02        0.280333E-02        0.930708E-04        0.000000E+00        0.295542E-02        0.277792E-02        0.486292E-01        0.991000E+00        0.730000E-01        0.100000E+01        0.264713E-17        0.530000E+00        0.530000E+00        0.119000E-03        0.127000E-03        0.239000E+02        0.323000E+00        0.000000E+00        0.640000E+01
  20181008        0.380958E-03        0.893917E-02        0.335625E-03        0.731500E-02        0.297667E-02        0.279542E-02        0.923208E-04        0.000000E+00        0.294875E-02        0.276833E-02        0.481708E-01        0.991000E+00        0.726000E-01        0.100000E+01        0.130583E-17        0.529500E+00        0.529458E+00        0.806000E-04        0.126333E-03        0.240000E+02        0.350000E+00        0.000000E+00        0.640000E+01
  20181009        0.377625E-03        0.895625E-02        0.333542E-03        0.716958E-02        0.290500E-02        0.272375E-02        0.915917E-04        0.000000E+00        0.287750E-02        0.269625E-02        0.479833E-01        0.991000E+00        0.737000E-01        0.100000E+01       -0.510042E-18        0.528458E+00        0.528417E+00        0.806000E-04        0.122375E-03        0.238000E+02        0.358000E+00        0.000000E+00        0.640000E+01
  20181010        0.368792E-03        0.897000E-02        0.328417E-03        0.653625E-02        0.266000E-02        0.248250E-02        0.922000E-04        0.000000E+00        0.263167E-02        0.246000E-02        0.495250E-01        0.990042E+00        0.799000E-01        0.100000E+01       -0.952557E-17        0.527625E+00        0.527583E+00        0.806000E-04        0.110333E-03        0.229000E+02        0.359000E+00        0.000000E+00        0.640000E+01
  20181011        0.357583E-03        0.898042E-02        0.321708E-03        0.580375E-02        0.237167E-02        0.221000E-02        0.933167E-04        0.000000E+00        0.235000E-02        0.218750E-02        0.519333E-01        0.990000E+00        0.887000E-01        0.100000E+01        0.118579E-16        0.527000E+00        0.527000E+00        0.806000E-04        0.968208E-04        0.216000E+02        0.356000E+00        0.000000E+00        0.640000E+01
  20181012        0.350458E-03        0.896833E-02        0.317292E-03        0.544958E-02        0.223500E-02        0.207792E-02        0.938542E-04        0.000000E+00        0.221250E-02        0.205542E-02        0.532667E-01        0.990000E+00        0.936000E-01        0.100000E+01        0.117208E-17        0.527000E+00        0.527000E+00        0.806000E-04        0.901833E-04        0.209000E+02        0.357000E+00        0.000000E+00        0.640000E+01
