 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20181002        0.531664E+00        0.531664E+00        0.439249E+00        0.168116E-01        0.501641E-02        0.192817E+00        0.224604E+00        0.186081E-01        0.505008E-01        0.500287E-01        0.472127E-03        0.233064E-01        0.959644E-02        0.178637E-02        0.119236E-01       -0.282686E-17        0.271143E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181003        0.531491E+00        0.531491E+00        0.439349E+00        0.168537E-01        0.502173E-02        0.192321E+00        0.225153E+00        0.186572E-01        0.502847E-01        0.498137E-01        0.471079E-03        0.231997E-01        0.953638E-02        0.179431E-02        0.118690E-01        0.997579E-17        0.271447E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181004        0.531205E+00        0.531205E+00        0.439347E+00        0.168954E-01        0.502237E-02        0.191834E+00        0.225595E+00        0.186936E-01        0.500665E-01        0.495965E-01        0.470035E-03        0.230979E-01        0.947873E-02        0.180226E-02        0.118170E-01        0.169406E-17        0.271762E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181005        0.530829E+00        0.530829E+00        0.439262E+00        0.169367E-01        0.501912E-02        0.191356E+00        0.225950E+00        0.187201E-01        0.498467E-01        0.493777E-01        0.468995E-03        0.230000E-01        0.942310E-02        0.181007E-02        0.117669E-01       -0.677963E-17        0.272086E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181006        0.530416E+00        0.530416E+00        0.439142E+00        0.169782E-01        0.501261E-02        0.190889E+00        0.226262E+00        0.187432E-01        0.496269E-01        0.491590E-01        0.467958E-03        0.229040E-01        0.936877E-02        0.181750E-02        0.117177E-01       -0.457408E-18        0.272414E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181007        0.530119E+00        0.530119E+00        0.439126E+00        0.170211E-01        0.500313E-02        0.190439E+00        0.226663E+00        0.187761E-01        0.494115E-01        0.489445E-01        0.466918E-03        0.228046E-01        0.931377E-02        0.182397E-02        0.116669E-01        0.270143E-17        0.272730E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181008        0.529452E+00        0.529452E+00        0.438940E+00        0.170316E-01        0.482451E-02        0.189994E+00        0.227090E+00        0.186101E-01        0.491993E-01        0.487334E-01        0.465879E-03        0.227024E-01        0.925870E-02        0.182912E-02        0.116146E-01        0.130107E-17        0.273035E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181009        0.528406E+00        0.528406E+00        0.438395E+00        0.170121E-01        0.453496E-02        0.189512E+00        0.227336E+00        0.184252E-01        0.489860E-01        0.485211E-01        0.464853E-03        0.226000E-01        0.920596E-02        0.183184E-02        0.115622E-01       -0.520097E-18        0.273333E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181010        0.527554E+00        0.527554E+00        0.437931E+00        0.169953E-01        0.430009E-02        0.188999E+00        0.227636E+00        0.183545E-01        0.487777E-01        0.483138E-01        0.463829E-03        0.224916E-01        0.915323E-02        0.183162E-02        0.115068E-01       -0.954326E-17        0.273611E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181011        0.527009E+00        0.527009E+00        0.437756E+00        0.169828E-01        0.410975E-02        0.188474E+00        0.228190E+00        0.183019E-01        0.485804E-01        0.481176E-01        0.462797E-03        0.223711E-01        0.909770E-02        0.182832E-02        0.114451E-01        0.118715E-16        0.273859E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181012        0.526703E+00        0.526703E+00        0.437815E+00        0.169740E-01        0.395667E-02        0.187940E+00        0.228944E+00        0.182549E-01        0.483929E-01        0.479312E-01        0.461759E-03        0.222406E-01        0.903972E-02        0.182255E-02        0.113784E-01        0.116888E-17        0.274083E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181013        0.526537E+00        0.526537E+00        0.438001E+00        0.169679E-01        0.383486E-02        0.187400E+00        0.229798E+00        0.182197E-01        0.482119E-01        0.477512E-01        0.460717E-03        0.221044E-01        0.898068E-02        0.181507E-02        0.113087E-01       -0.413386E-18        0.274293E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181014        0.526483E+00        0.526483E+00        0.438291E+00        0.169644E-01        0.373885E-02        0.186855E+00        0.230732E+00        0.181915E-01        0.480366E-01        0.475769E-01        0.459673E-03        0.219637E-01        0.892075E-02        0.180625E-02        0.112367E-01        0.640321E-18        0.274492E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181015        0.526571E+00        0.526571E+00        0.438751E+00        0.169640E-01        0.366334E-02        0.186316E+00        0.231808E+00        0.181345E-01        0.478693E-01        0.474107E-01        0.458622E-03        0.218157E-01        0.885866E-02        0.179608E-02        0.111610E-01        0.464182E-17        0.274677E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181016        0.526555E+00        0.526555E+00        0.439276E+00        0.169477E-01        0.350576E-02        0.185783E+00        0.233039E+00        0.179097E-01        0.477121E-01        0.472545E-01        0.457566E-03        0.216575E-01        0.879322E-02        0.178423E-02        0.110800E-01       -0.214864E-17        0.274844E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181017        0.526392E+00        0.526392E+00        0.439636E+00        0.169159E-01        0.329754E-02        0.185230E+00        0.234192E+00        0.177032E-01        0.475588E-01        0.471023E-01        0.456518E-03        0.214945E-01        0.872730E-02        0.177056E-02        0.109966E-01       -0.373241E-18        0.274999E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181018        0.526231E+00        0.526231E+00        0.439826E+00        0.168851E-01        0.313450E-02        0.184648E+00        0.235158E+00        0.176663E-01        0.474037E-01        0.469482E-01        0.455480E-03        0.213355E-01        0.866428E-02        0.175592E-02        0.109153E-01        0.141793E-17        0.275154E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181019        0.526044E+00        0.526044E+00        0.439912E+00        0.168548E-01        0.300803E-02        0.184042E+00        0.236006E+00        0.177036E-01        0.472469E-01        0.467924E-01        0.454447E-03        0.211818E-01        0.860443E-02        0.174073E-02        0.108367E-01        0.794717E-17        0.275311E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181020        0.525854E+00        0.525854E+00        0.439987E+00        0.168255E-01        0.291046E-02        0.183424E+00        0.236827E+00        0.177459E-01        0.470907E-01        0.466373E-01        0.453415E-03        0.210311E-01        0.854649E-02        0.172504E-02        0.107595E-01        0.258908E-17        0.275469E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181021        0.525692E+00        0.525692E+00        0.440114E+00        0.167978E-01        0.283571E-02        0.182799E+00        0.237681E+00        0.177605E-01        0.469373E-01        0.464849E-01        0.452380E-03        0.208805E-01        0.848913E-02        0.170888E-02        0.106825E-01        0.712579E-17        0.275624E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181022        0.525576E+00        0.525576E+00        0.440309E+00        0.167719E-01        0.277914E-02        0.182174E+00        0.238584E+00        0.177506E-01        0.467876E-01        0.463362E-01        0.451344E-03        0.207288E-01        0.843158E-02        0.169230E-02        0.106049E-01       -0.869846E-19        0.275775E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181023        0.525471E+00        0.525471E+00        0.440482E+00        0.167472E-01        0.273791E-02        0.181549E+00        0.239448E+00        0.177710E-01        0.466389E-01        0.461886E-01        0.450309E-03        0.205789E-01        0.837503E-02        0.167567E-02        0.105282E-01        0.700947E-17        0.275924E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181024        0.525454E+00        0.525454E+00        0.440690E+00        0.167296E-01        0.273961E-02        0.180926E+00        0.240295E+00        0.178412E-01        0.464910E-01        0.460417E-01        0.449274E-03        0.204317E-01        0.831958E-02        0.165921E-02        0.104529E-01        0.914954E-19        0.276074E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181025        0.525539E+00        0.525539E+00        0.441009E+00        0.167189E-01        0.277172E-02        0.180317E+00        0.241201E+00        0.178988E-01        0.463462E-01        0.458979E-01        0.448236E-03        0.202848E-01        0.826396E-02        0.164310E-02        0.103778E-01       -0.514692E-18        0.276221E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181026        0.525645E+00        0.525645E+00        0.441373E+00        0.167096E-01        0.280252E-02        0.179723E+00        0.242137E+00        0.179303E-01        0.462039E-01        0.457567E-01        0.447195E-03        0.201385E-01        0.820820E-02        0.162742E-02        0.103029E-01       -0.724471E-18        0.276366E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181027        0.525759E+00        0.525759E+00        0.441733E+00        0.167012E-01        0.283249E-02        0.179142E+00        0.243057E+00        0.179690E-01        0.460628E-01        0.456166E-01        0.446154E-03        0.199943E-01        0.815291E-02        0.161225E-02        0.102291E-01        0.106362E-17        0.276511E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181028        0.525859E+00        0.525859E+00        0.442053E+00        0.166933E-01        0.286204E-02        0.178572E+00        0.243926E+00        0.180312E-01        0.459215E-01        0.454764E-01        0.445115E-03        0.198537E-01        0.809882E-02        0.159768E-02        0.101572E-01       -0.873574E-17        0.276656E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181029        0.525950E+00        0.525950E+00        0.442359E+00        0.166861E-01        0.289106E-02        0.178012E+00        0.244770E+00        0.180938E-01        0.457806E-01        0.453365E-01        0.444076E-03        0.197163E-01        0.804574E-02        0.158368E-02        0.100869E-01        0.439500E-17        0.276803E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181030        0.525996E+00        0.525996E+00        0.442574E+00        0.166789E-01        0.292011E-02        0.177459E+00        0.245516E+00        0.181997E-01        0.456377E-01        0.451946E-01        0.443040E-03        0.195850E-01        0.799486E-02        0.157043E-02        0.100198E-01       -0.146145E-17        0.276954E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181031        0.525976E+00        0.525976E+00        0.442694E+00        0.166713E-01        0.294924E-02        0.176910E+00        0.246163E+00        0.183292E-01        0.454919E-01        0.450498E-01        0.442006E-03        0.194612E-01        0.794678E-02        0.155803E-02        0.995639E-02        0.345568E-18        0.277112E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20181101        0.525879E+00        0.525879E+00        0.442887E+00        0.166573E-01        0.293737E-02        0.176375E+00        0.246918E+00        0.183053E-01        0.453500E-01        0.449091E-01        0.440967E-03        0.193360E-01        0.789792E-02        0.154574E-02        0.989235E-02        0.560623E-17        0.277266E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
