 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20180214        0.561935E+00        0.561935E+00        0.481848E+00        0.138683E+00        0.867863E-02        0.334303E+00        0.183289E-03        0.869838E-04        0.691272E-01        0.642873E-01        0.483994E-02        0.108728E-01        0.244719E-02        0.273651E-03        0.815199E-02       -0.421369E-17        0.219091E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180215        0.560570E+00        0.560570E+00        0.480418E+00        0.138299E+00        0.861976E-02        0.333323E+00        0.175743E-03        0.883291E-04        0.691253E-01        0.642914E-01        0.483387E-02        0.109383E-01        0.246299E-02        0.274220E-03        0.820110E-02        0.318145E-17        0.219291E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180216        0.558924E+00        0.558924E+00        0.478963E+00        0.137903E+00        0.856460E-02        0.332327E+00        0.168209E-03        0.890226E-04        0.688641E-01        0.640362E-01        0.482785E-02        0.110077E-01        0.247970E-02        0.274843E-03        0.825312E-02       -0.284655E-17        0.219520E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180217        0.557260E+00        0.557260E+00        0.477503E+00        0.137513E+00        0.851074E-02        0.331319E+00        0.160981E-03        0.888398E-04        0.685917E-01        0.637699E-01        0.482184E-02        0.110765E-01        0.249630E-02        0.275455E-03        0.830478E-02        0.131404E-17        0.219750E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180218        0.555647E+00        0.555647E+00        0.476002E+00        0.137128E+00        0.842059E-02        0.330300E+00        0.154165E-03        0.842586E-04        0.684175E-01        0.636016E-01        0.481593E-02        0.111432E-01        0.251239E-02        0.276029E-03        0.835481E-02       -0.877191E-17        0.219965E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180219        0.553941E+00        0.553941E+00        0.474450E+00        0.136739E+00        0.830033E-02        0.329262E+00        0.147537E-03        0.852605E-04        0.681952E-01        0.633850E-01        0.481018E-02        0.112111E-01        0.252877E-02        0.276607E-03        0.840569E-02        0.401094E-17        0.220179E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180220        0.552119E+00        0.552119E+00        0.472878E+00        0.136359E+00        0.818521E-02        0.328192E+00        0.140982E-03        0.859227E-04        0.678733E-01        0.630688E-01        0.480447E-02        0.112818E-01        0.254585E-02        0.277210E-03        0.845876E-02        0.232217E-16        0.220406E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180221        0.550560E+00        0.550560E+00        0.471326E+00        0.136023E+00        0.807097E-02        0.327098E+00        0.134975E-03        0.836996E-04        0.678029E-01        0.630042E-01        0.479870E-02        0.113473E-01        0.256170E-02        0.277725E-03        0.850787E-02       -0.965560E-17        0.220606E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180222        0.549372E+00        0.549372E+00        0.469811E+00        0.135759E+00        0.795623E-02        0.325967E+00        0.129630E-03        0.828180E-04        0.680732E-01        0.632803E-01        0.479284E-02        0.114052E-01        0.257579E-02        0.278120E-03        0.855134E-02       -0.559947E-17        0.220769E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180223        0.548327E+00        0.548327E+00        0.468309E+00        0.135533E+00        0.784344E-02        0.324808E+00        0.124634E-03        0.826191E-04        0.684742E-01        0.636873E-01        0.478697E-02        0.114609E-01        0.258934E-02        0.278468E-03        0.859307E-02       -0.458189E-17        0.220918E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180224        0.547199E+00        0.547199E+00        0.466800E+00        0.135305E+00        0.773496E-02        0.323640E+00        0.119769E-03        0.833867E-04        0.687977E-01        0.640165E-01        0.478111E-02        0.115182E-01        0.260331E-02        0.278825E-03        0.863607E-02       -0.610314E-17        0.221076E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180225        0.545925E+00        0.545925E+00        0.465279E+00        0.135073E+00        0.763131E-02        0.322459E+00        0.114976E-03        0.836776E-04        0.689846E-01        0.642093E-01        0.477529E-02        0.115782E-01        0.261792E-02        0.279204E-03        0.868106E-02        0.363831E-17        0.221247E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180226        0.544700E+00        0.544700E+00        0.463868E+00        0.134857E+00        0.763091E-02        0.321270E+00        0.110310E-03        0.962590E-04        0.690959E-01        0.643268E-01        0.476915E-02        0.116396E-01        0.263289E-02        0.279595E-03        0.872715E-02        0.142617E-16        0.221441E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180227        0.543469E+00        0.543469E+00        0.462558E+00        0.134655E+00        0.772128E-02        0.320076E+00        0.105764E-03        0.966710E-04        0.691115E-01        0.643489E-01        0.476264E-02        0.117026E-01        0.264820E-02        0.280020E-03        0.877439E-02        0.682653E-17        0.221661E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180228        0.542008E+00        0.542008E+00        0.461228E+00        0.134447E+00        0.780994E-02        0.318870E+00        0.101251E-03        0.978964E-04        0.689137E-01        0.641575E-01        0.475620E-02        0.117690E-01        0.266430E-02        0.280511E-03        0.882417E-02        0.257271E-17        0.221903E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180301        0.540383E+00        0.540383E+00        0.459880E+00        0.134233E+00        0.789651E-02        0.317654E+00        0.968107E-04        0.981558E-04        0.685667E-01        0.638169E-01        0.474979E-02        0.118376E-01        0.268092E-02        0.281052E-03        0.887568E-02        0.158192E-16        0.222162E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180302        0.538761E+00        0.538761E+00        0.458533E+00        0.134019E+00        0.797930E-02        0.316442E+00        0.925929E-04        0.979513E-04        0.682259E-01        0.634826E-01        0.474338E-02        0.119048E-01        0.269715E-02        0.281590E-03        0.892602E-02        0.308437E-17        0.222421E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180303        0.537144E+00        0.537144E+00        0.457185E+00        0.133804E+00        0.805846E-02        0.315233E+00        0.885826E-04        0.981842E-04        0.678909E-01        0.631539E-01        0.473696E-02        0.119705E-01        0.271303E-02        0.282127E-03        0.897529E-02        0.700949E-17        0.222679E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180304        0.535506E+00        0.535506E+00        0.455825E+00        0.133586E+00        0.813525E-02        0.314019E+00        0.846817E-04        0.989294E-04        0.675450E-01        0.628144E-01        0.473056E-02        0.120372E-01        0.272914E-02        0.282696E-03        0.902535E-02        0.410470E-17        0.222939E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180305        0.533843E+00        0.533843E+00        0.454452E+00        0.133364E+00        0.820979E-02        0.312798E+00        0.808826E-04        0.993063E-04        0.671863E-01        0.624622E-01        0.472420E-02        0.121051E-01        0.274553E-02        0.283301E-03        0.907632E-02        0.544587E-17        0.223202E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180306        0.532221E+00        0.532221E+00        0.453115E+00        0.133147E+00        0.830818E-02        0.311582E+00        0.772889E-04        0.102179E-03        0.668331E-01        0.621153E-01        0.471772E-02        0.121712E-01        0.276143E-02        0.283895E-03        0.912584E-02        0.732416E-18        0.223468E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180307        0.530685E+00        0.530685E+00        0.451813E+00        0.132897E+00        0.842641E-02        0.310416E+00        0.739337E-04        0.102253E-03        0.665360E-01        0.618249E-01        0.471110E-02        0.122339E-01        0.277654E-02        0.284465E-03        0.917289E-02       -0.333786E-17        0.223733E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180308        0.529249E+00        0.529249E+00        0.450510E+00        0.132598E+00        0.853921E-02        0.309302E+00        0.707703E-04        0.102240E-03        0.663427E-01        0.616383E-01        0.470444E-02        0.122945E-01        0.279111E-02        0.285027E-03        0.921832E-02       -0.441247E-17        0.223987E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180309        0.527754E+00        0.527754E+00        0.449199E+00        0.132281E+00        0.864801E-02        0.308201E+00        0.677168E-04        0.102961E-03        0.660974E-01        0.613996E-01        0.469780E-02        0.123554E-01        0.280575E-02        0.285618E-03        0.926404E-02       -0.473890E-17        0.224248E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180310        0.526139E+00        0.526139E+00        0.447870E+00        0.131949E+00        0.875382E-02        0.307102E+00        0.647213E-04        0.103659E-03        0.657470E-01        0.610558E-01        0.469120E-02        0.124183E-01        0.282082E-02        0.286262E-03        0.931120E-02       -0.119775E-17        0.224520E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180311        0.524500E+00        0.524500E+00        0.446529E+00        0.131603E+00        0.885619E-02        0.306008E+00        0.618102E-04        0.104077E-03        0.653850E-01        0.607004E-01        0.468463E-02        0.124821E-01        0.283610E-02        0.286946E-03        0.935909E-02        0.340499E-17        0.224795E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180312        0.522868E+00        0.522868E+00        0.445188E+00        0.131247E+00        0.895383E-02        0.304929E+00        0.590533E-04        0.103669E-03        0.650313E-01        0.603532E-01        0.467803E-02        0.125442E-01        0.285094E-02        0.287624E-03        0.940566E-02       -0.107827E-16        0.225069E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180313        0.521314E+00        0.521314E+00        0.443856E+00        0.130885E+00        0.904612E-02        0.303869E+00        0.564770E-04        0.103414E-03        0.647516E-01        0.600802E-01        0.467141E-02        0.126032E-01        0.286503E-02        0.288274E-03        0.944991E-02       -0.723193E-17        0.225335E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180314        0.519956E+00        0.519956E+00        0.442582E+00        0.130526E+00        0.917780E-02        0.302824E+00        0.540532E-04        0.108668E-03        0.646057E-01        0.599411E-01        0.466460E-02        0.126599E-01        0.287857E-02        0.288911E-03        0.949246E-02        0.165375E-16        0.225594E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180315        0.518544E+00        0.518544E+00        0.441341E+00        0.130162E+00        0.934583E-02        0.301782E+00        0.516783E-04        0.110097E-03        0.643740E-01        0.597163E-01        0.465768E-02        0.127187E-01        0.289255E-02        0.289613E-03        0.953653E-02        0.141285E-16        0.225869E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180316        0.516955E+00        0.516955E+00        0.440074E+00        0.129780E+00        0.950962E-02        0.300735E+00        0.493112E-04        0.110912E-03        0.639889E-01        0.593380E-01        0.465084E-02        0.127811E-01        0.290735E-02        0.290411E-03        0.958335E-02        0.179401E-16        0.226162E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
