 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20160111        0.357873E-04        0.470000E-05        0.329000E-06        0.173900E-05        0.263200E-05        0.982232E-06        0.308900E-05        0.989283E-07        0.311118E-06        0.883303E-06        0.277789E-05        0.267098E-05        0.267098E-05        0.529027E-04        0.639091E-05       -0.465118E-04        0.528826E-04        0.000000E+00        0.179413E-06        0.197783E-07        0.597455E-06        0.796646E-06        0.115987E-07        0.190310E-08        0.224616E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.279825E-05        0.357873E-04        0.357873E-04        0.320077E-04        0.377969E-05        0.000000E+00        0.366370E-05        0.115990E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160112        0.347361E-04        0.470000E-05        0.329000E-06        0.173900E-05        0.263200E-05        0.103013E-05        0.319085E-05        0.103753E-06        0.321375E-06        0.926381E-06        0.286947E-05        0.290808E-05        0.290808E-05        0.509479E-04        0.600244E-05       -0.449455E-04        0.514711E-04        0.000000E+00        0.185027E-06        0.203826E-07        0.616106E-06        0.821515E-06        0.121866E-07        0.196573E-08        0.244750E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.264987E-05        0.347361E-04        0.347361E-04        0.310487E-04        0.368732E-05        0.000000E+00        0.357172E-05        0.115605E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160113        0.330323E-04        0.470000E-05        0.329000E-06        0.173900E-05        0.263200E-05        0.107383E-05        0.330226E-05        0.108154E-06        0.332597E-06        0.965675E-06        0.296967E-05        0.314323E-05        0.314323E-05        0.485840E-04        0.573761E-05       -0.428464E-04        0.494641E-04        0.000000E+00        0.188526E-06        0.207522E-07        0.627711E-06        0.836989E-06        0.127883E-07        0.202984E-08        0.265341E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.255315E-05        0.330323E-04        0.330323E-04        0.294639E-04        0.356833E-05        0.000000E+00        0.345309E-05        0.115237E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160114        0.342856E-04        0.470000E-05        0.329000E-06        0.173900E-05        0.263200E-05        0.114057E-05        0.338809E-05        0.114876E-06        0.341241E-06        0.102569E-05        0.304685E-05        0.341608E-05        0.341608E-05        0.482079E-04        0.520014E-05       -0.430078E-04        0.503159E-04        0.000000E+00        0.199589E-06        0.219520E-07        0.664493E-06        0.886034E-06        0.134125E-07        0.209638E-08        0.286676E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.233337E-05        0.342856E-04        0.342856E-04        0.306985E-04        0.358716E-05        0.000000E+00        0.347227E-05        0.114889E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160115        0.361958E-04        0.470000E-05        0.329000E-06        0.173900E-05        0.263200E-05        0.122070E-05        0.347097E-05        0.122946E-06        0.349589E-06        0.109776E-05        0.312138E-05        0.372103E-05        0.372103E-05        0.483847E-04        0.453994E-05       -0.438447E-04        0.515661E-04        0.000000E+00        0.213585E-06        0.234711E-07        0.711027E-06        0.948083E-06        0.140776E-07        0.216735E-08        0.309367E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.206813E-05        0.361958E-04        0.361958E-04        0.325861E-04        0.360964E-05        0.000000E+00        0.349506E-05        0.114575E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160116        0.367363E-04        0.470000E-05        0.329000E-06        0.173900E-05        0.263200E-05        0.129674E-05        0.357198E-05        0.130605E-06        0.359762E-06        0.116614E-05        0.321222E-05        0.403290E-05        0.403290E-05        0.476815E-04        0.404401E-05       -0.436376E-04        0.514606E-04        0.000000E+00        0.224257E-06        0.246216E-07        0.746489E-06        0.995369E-06        0.147830E-07        0.224270E-08        0.333402E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.187349E-05        0.367363E-04        0.367363E-04        0.331714E-04        0.356488E-05        0.000000E+00        0.345059E-05        0.114292E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160117        0.326892E-04        0.553333E-05        0.387333E-06        0.204733E-05        0.309867E-05        0.132760E-05        0.372517E-05        0.133714E-06        0.375190E-06        0.119389E-05        0.334997E-05        0.427802E-05        0.427802E-05        0.438561E-04        0.418926E-05       -0.396668E-04        0.474081E-04        0.000000E+00        0.219367E-06        0.240632E-07        0.730147E-06        0.973577E-06        0.154972E-07        0.231894E-08        0.357721E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.192947E-05        0.326892E-04        0.326892E-04        0.293261E-04        0.336309E-05        0.000000E+00        0.324907E-05        0.114021E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160118        0.320902E-04        0.553333E-05        0.387333E-06        0.204733E-05        0.309867E-05        0.138587E-05        0.384626E-05        0.139581E-06        0.387387E-06        0.124629E-05        0.345887E-05        0.456341E-05        0.456341E-05        0.421624E-04        0.403260E-05       -0.381298E-04        0.466671E-04        0.000000E+00        0.223915E-06        0.245404E-07        0.745217E-06        0.993673E-06        0.162076E-07        0.239470E-08        0.381910E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.186948E-05        0.320902E-04        0.320902E-04        0.287728E-04        0.331737E-05        0.000000E+00        0.320363E-05        0.113747E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160119        0.330766E-04        0.553333E-05        0.387333E-06        0.204733E-05        0.309867E-05        0.146695E-05        0.394735E-05        0.147748E-06        0.397569E-06        0.131920E-05        0.354978E-05        0.489133E-05        0.489133E-05        0.417019E-04        0.363838E-05       -0.380636E-04        0.471962E-04        0.000000E+00        0.234973E-06        0.257283E-07        0.781950E-06        0.104265E-05        0.169420E-07        0.247301E-08        0.406894E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.171290E-05        0.330766E-04        0.330766E-04        0.297606E-04        0.331601E-05        0.000000E+00        0.320252E-05        0.113488E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160120        0.339888E-04        0.553333E-05        0.387333E-06        0.204733E-05        0.309867E-05        0.155501E-05        0.405228E-05        0.156617E-06        0.408137E-06        0.139839E-05        0.364415E-05        0.524154E-05        0.524154E-05        0.412690E-04        0.322925E-05       -0.380397E-04        0.475301E-04        0.000000E+00        0.246645E-06        0.269795E-07        0.820711E-06        0.109434E-05        0.177131E-07        0.255526E-08        0.433092E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.155305E-05        0.339888E-04        0.339888E-04        0.306916E-04        0.329719E-05        0.000000E+00        0.318394E-05        0.113251E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160121        0.353076E-04        0.553333E-05        0.387333E-06        0.204733E-05        0.309867E-05        0.165504E-05        0.415816E-05        0.166692E-06        0.418801E-06        0.148835E-05        0.373936E-05        0.562399E-05        0.562399E-05        0.410403E-04        0.278913E-05       -0.382512E-04        0.481770E-04        0.000000E+00        0.260146E-06        0.284267E-07        0.865548E-06        0.115412E-05        0.185247E-07        0.264186E-08        0.460636E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.138690E-05        0.353076E-04        0.353076E-04        0.320200E-04        0.328761E-05        0.000000E+00        0.317457E-05        0.113036E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160122        0.350819E-04        0.553333E-05        0.387333E-06        0.204733E-05        0.309867E-05        0.174166E-05        0.428572E-05        0.175416E-06        0.431649E-06        0.156624E-05        0.385407E-05        0.599365E-05        0.599365E-05        0.398922E-04        0.253560E-05       -0.373566E-04        0.474526E-04        0.000000E+00        0.268131E-06        0.292670E-07        0.892018E-06        0.118942E-05        0.193710E-07        0.273216E-08        0.489328E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.128819E-05        0.350819E-04        0.350819E-04        0.318610E-04        0.322089E-05        0.000000E+00        0.310806E-05        0.112839E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160123        0.339683E-04        0.553333E-05        0.387333E-06        0.204733E-05        0.309867E-05        0.181576E-05        0.442752E-05        0.182880E-06        0.445930E-06        0.163288E-05        0.398159E-05        0.634598E-05        0.634598E-05        0.381693E-04        0.242790E-05       -0.357414E-04        0.460583E-04        0.000000E+00        0.271846E-06        0.296376E-07        0.904271E-06        0.120575E-05        0.202348E-07        0.282426E-08        0.518598E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.124106E-05        0.339683E-04        0.339683E-04        0.308336E-04        0.313471E-05        0.000000E+00        0.302206E-05        0.112653E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160124        0.324640E-04        0.553333E-05        0.387333E-06        0.204733E-05        0.309867E-05        0.188123E-05        0.457709E-05        0.189473E-06        0.460994E-06        0.169175E-05        0.411609E-05        0.668399E-05        0.668399E-05        0.362137E-04        0.239933E-05       -0.338144E-04        0.444084E-04        0.000000E+00        0.273023E-06        0.297289E-07        0.908077E-06        0.121083E-05        0.211042E-07        0.291686E-08        0.548050E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.122252E-05        0.324640E-04        0.324640E-04        0.294198E-04        0.304427E-05        0.000000E+00        0.293180E-05        0.112471E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160125        0.307797E-04        0.911667E-05        0.638167E-06        0.337317E-05        0.510533E-05        0.191842E-05        0.475080E-05        0.193219E-06        0.478491E-06        0.172520E-05        0.427231E-05        0.696825E-05        0.696825E-05        0.335047E-04        0.265554E-05       -0.308491E-04        0.433173E-04        0.000000E+00        0.267045E-06        0.290490E-07        0.888106E-06        0.118420E-05        0.219628E-07        0.300816E-08        0.577137E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.132067E-05        0.307797E-04        0.307797E-04        0.277532E-04        0.302655E-05        0.000000E+00        0.291426E-05        0.112284E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160126        0.291453E-04        0.911667E-05        0.638167E-06        0.337317E-05        0.510533E-05        0.196558E-05        0.491390E-05        0.197968E-06        0.494918E-06        0.176761E-05        0.441899E-05        0.726539E-05        0.726539E-05        0.314480E-04        0.274246E-05       -0.287056E-04        0.418184E-04        0.000000E+00        0.264645E-06        0.287674E-07        0.880064E-06        0.117348E-05        0.228038E-07        0.309748E-08        0.605633E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.135243E-05        0.291453E-04        0.291453E-04        0.261851E-04        0.296017E-05        0.000000E+00        0.284809E-05        0.112088E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160127        0.297929E-04        0.911667E-05        0.638167E-06        0.337317E-05        0.510533E-05        0.205709E-05        0.503414E-05        0.207185E-06        0.507027E-06        0.184990E-05        0.452711E-05        0.764339E-05        0.764339E-05        0.308515E-04        0.252968E-05       -0.283219E-04        0.421813E-04        0.000000E+00        0.273938E-06        0.297539E-07        0.910894E-06        0.121459E-05        0.236530E-07        0.318761E-08        0.634397E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.127042E-05        0.297929E-04        0.297929E-04        0.268321E-04        0.296079E-05        0.000000E+00        0.284890E-05        0.111894E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160128        0.304987E-04        0.911667E-05        0.638167E-06        0.337317E-05        0.510533E-05        0.215917E-05        0.515321E-05        0.217467E-06        0.519020E-06        0.194171E-05        0.463419E-05        0.804929E-05        0.804929E-05        0.303979E-04        0.227016E-05       -0.281277E-04        0.424448E-04        0.000000E+00        0.284815E-06        0.309090E-07        0.946985E-06        0.126271E-05        0.245339E-07        0.328112E-08        0.664211E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.117078E-05        0.304987E-04        0.304987E-04        0.275520E-04        0.294670E-05        0.000000E+00        0.283499E-05        0.111713E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
