 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day               kPOM1               kPOM2                kMOM                kDOM                kMBA             kMBA_in                kMBD             kMBD_in                 kMB              kMB_in                 phi     Active_Fraction                 CUE                 NUE              TM_err               TMbeg               TMend              TOTinp              TOTout                 STP                 SWC                 SWP                  pH                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180307        0.114583E-03        0.146000E-02        0.230958E-03        0.142708E+01        0.182000E-02        0.236000E-02        0.587833E-04        0.687667E-13        0.169000E-02        0.153708E-02        0.123000E-01        0.929000E+00       -0.598542E-01        0.100000E+01       -0.329971E-17        0.530667E+00        0.530625E+00        0.462000E-04        0.108042E-03        0.106000E+02        0.248000E+00       -0.421000E-03        0.640000E+01
  20180308        0.121167E-03        0.146292E-02        0.231417E-03        0.138000E+01        0.175000E-02        0.229000E-02        0.590500E-04        0.328167E-12        0.163000E-02        0.154000E-02        0.125000E-01        0.929000E+00       -0.159542E-01        0.100000E+01       -0.440833E-17        0.529375E+00        0.529333E+00        0.462000E-04        0.104000E-03        0.103000E+02        0.246000E+00       -0.625000E-03        0.640000E+01
  20180309        0.126667E-03        0.146000E-02        0.234333E-03        0.148083E+01        0.193958E-02        0.248917E-02        0.587083E-04        0.650750E-12        0.177250E-02        0.155708E-02        0.121000E-01        0.929000E+00       -0.959625E-01        0.100000E+01       -0.473721E-17        0.527792E+00        0.527708E+00        0.462000E-04        0.112958E-03        0.112000E+02        0.245000E+00       -0.737000E-03        0.640000E+01
  20180310        0.131500E-03        0.146000E-02        0.237208E-03        0.158375E+01        0.212958E-02        0.268958E-02        0.584542E-04        0.115875E-11        0.180292E-02        0.157583E-02        0.117958E-01        0.929000E+00       -0.101083E+00        0.100000E+01       -0.117958E-17        0.526250E+00        0.526167E+00        0.462000E-04        0.113958E-03        0.120000E+02        0.244000E+00       -0.847000E-03        0.640000E+01
  20180311        0.136292E-03        0.146000E-02        0.239167E-03        0.162542E+01        0.221958E-02        0.278958E-02        0.583917E-04        0.244375E-11        0.182375E-02        0.159125E-02        0.116500E-01        0.928042E+00       -0.103250E+00        0.100000E+01        0.334125E-17        0.524542E+00        0.524500E+00        0.462000E-04        0.114958E-03        0.123000E+02        0.241000E+00       -0.102000E-02        0.640000E+01
  20180312        0.138708E-03        0.147000E-02        0.238458E-03        0.149125E+01        0.201042E-02        0.256917E-02        0.589083E-04        0.523958E-11        0.181375E-02        0.159417E-02        0.121000E-01        0.928000E+00       -0.962167E-01        0.100000E+01       -0.108333E-16        0.522917E+00        0.522833E+00        0.462000E-04        0.114000E-03        0.114000E+02        0.238000E+00       -0.124000E-02        0.640000E+01
  20180313        0.141000E-03        0.147958E-02        0.238292E-03        0.140500E+01        0.187042E-02        0.242042E-02        0.592375E-04        0.101000E-10        0.174000E-02        0.159792E-02        0.124000E-01        0.928000E+00       -0.479042E-01        0.100000E+01       -0.725125E-17        0.521417E+00        0.521375E+00        0.462000E-04        0.108042E-03        0.108000E+02        0.235000E+00       -0.147000E-02        0.640000E+01
  20180314        0.142792E-03        0.148125E-02        0.238417E-03        0.134042E+01        0.186625E-02        0.243542E-02        0.621875E-04        0.163000E-10        0.172667E-02        0.167667E-02        0.132750E-01        0.928000E+00        0.808042E-02        0.100000E+01        0.165350E-16        0.520042E+00        0.519958E+00        0.559000E-04        0.107792E-03        0.103000E+02        0.232000E+00       -0.167000E-02        0.640000E+01
  20180315        0.149833E-03        0.147000E-02        0.243583E-03        0.159417E+01        0.233458E-02        0.293875E-02        0.614167E-04        0.244750E-10        0.195083E-02        0.170917E-02        0.122958E-01        0.928000E+00       -0.101375E+00        0.100000E+01        0.140958E-16        0.518583E+00        0.518542E+00        0.559000E-04        0.120958E-03        0.123000E+02        0.230000E+00       -0.182000E-02        0.640000E+01
  20180316        0.154958E-03        0.147000E-02        0.246792E-03        0.173042E+01        0.260958E-02        0.323917E-02        0.610833E-04        0.380792E-10        0.199042E-02        0.173292E-02        0.118958E-01        0.927000E+00       -0.108375E+00        0.100000E+01        0.179597E-16        0.517042E+00        0.516958E+00        0.559000E-04        0.122958E-03        0.132000E+02        0.227000E+00       -0.202000E-02        0.640000E+01
  20180317        0.159000E-03        0.147000E-02        0.248375E-03        0.174125E+01        0.265958E-02        0.328875E-02        0.611375E-04        0.721000E-10        0.200750E-02        0.174708E-02        0.119000E-01        0.927000E+00       -0.108958E+00        0.100000E+01        0.881500E-17        0.515458E+00        0.515417E+00        0.559000E-04        0.123000E-03        0.134000E+02        0.221000E+00       -0.237000E-02        0.640000E+01
  20180318        0.158542E-03        0.148000E-02        0.248583E-03        0.166083E+01        0.253000E-02        0.315042E-02        0.614042E-04        0.681250E-10        0.200917E-02        0.175583E-02        0.121000E-01        0.926917E+00       -0.104542E+00        0.100000E+01        0.767583E-17        0.513708E+00        0.513625E+00        0.559000E-04        0.123000E-03        0.130000E+02        0.221000E+00       -0.235000E-02        0.640000E+01
  20180319        0.156042E-03        0.148000E-02        0.251500E-03        0.177417E+01        0.276958E-02        0.340917E-02        0.610875E-04        0.237417E-10        0.204333E-02        0.177583E-02        0.117958E-01        0.926000E+00       -0.110292E+00        0.100000E+01        0.509667E-17        0.512208E+00        0.512125E+00        0.559000E-04        0.123958E-03        0.137000E+02        0.230000E+00       -0.179000E-02        0.640000E+01
  20180320        0.157667E-03        0.148250E-02        0.252375E-03        0.173750E+01        0.273000E-02        0.336000E-02        0.612167E-04        0.294125E-10        0.205333E-02        0.178750E-02        0.118000E-01        0.926000E+00       -0.108250E+00        0.100000E+01        0.123358E-16        0.510542E+00        0.510500E+00        0.559000E-04        0.124000E-03        0.136000E+02        0.228000E+00       -0.190000E-02        0.640000E+01
  20180321        0.162083E-03        0.148208E-02        0.255375E-03        0.186083E+01        0.299917E-02        0.364542E-02        0.609875E-04        0.426833E-10        0.209083E-02        0.181208E-02        0.115000E-01        0.925625E+00       -0.114542E+00        0.100000E+01        0.194217E-16        0.508875E+00        0.508792E+00        0.559000E-04        0.125000E-03        0.143000E+02        0.226000E+00       -0.207000E-02        0.640000E+01
  20180322        0.161292E-03        0.149875E-02        0.253625E-03        0.163792E+01        0.264792E-02        0.328792E-02        0.629333E-04        0.584750E-10        0.211542E-02        0.185500E-02        0.123917E-01        0.925000E+00       -0.103000E+00        0.100000E+01       -0.142125E-16        0.507375E+00        0.507292E+00        0.609000E-04        0.125917E-03        0.131000E+02        0.223000E+00       -0.227000E-02        0.640000E+01
  20180323        0.174542E-03        0.148000E-02        0.263958E-03        0.241208E+01        0.428792E-02        0.500500E-02        0.614375E-04        0.902500E-10        0.226750E-02        0.191667E-02        0.107917E-01        0.924958E+00       -0.142542E+00        0.100000E+01       -0.140488E-16        0.505583E+00        0.505542E+00        0.609000E-04        0.133875E-03        0.168000E+02        0.219000E+00       -0.246000E-02        0.640000E+01
  20180324        0.179042E-03        0.148000E-02        0.267375E-03        0.261833E+01        0.478875E-02        0.552208E-02        0.612875E-04        0.118000E-09        0.232417E-02        0.194792E-02        0.105958E-01        0.924000E+00       -0.152708E+00        0.100000E+01       -0.156917E-16        0.503833E+00        0.503750E+00        0.609000E-04        0.135958E-03        0.175000E+02        0.217000E+00       -0.263000E-02        0.640000E+01
  20180325        0.179292E-03        0.149000E-02        0.266417E-03        0.233625E+01        0.423958E-02        0.495417E-02        0.617125E-04        0.166292E-09        0.230500E-02        0.195708E-02        0.109042E-01        0.923792E+00       -0.138333E+00        0.100000E+01       -0.235612E-16        0.502083E+00        0.502000E+00        0.609000E-04        0.134042E-03        0.167000E+02        0.213000E+00       -0.288000E-02        0.640000E+01
  20180326        0.174167E-03        0.150208E-02        0.264500E-03        0.202000E+01        0.359875E-02        0.429125E-02        0.622208E-04        0.104292E-09        0.227250E-02        0.195875E-02        0.114042E-01        0.923000E+00       -0.122000E+00        0.100000E+01       -0.605500E-17        0.500417E+00        0.500333E+00        0.609000E-04        0.131042E-03        0.155000E+02        0.217000E+00       -0.259000E-02        0.640000E+01
  20180327        0.163833E-03        0.151000E-02        0.265875E-03        0.202500E+01        0.364000E-02        0.433833E-02        0.621792E-04        0.112000E-10        0.228917E-02        0.197417E-02        0.114000E-01        0.922917E+00       -0.122083E+00        0.100000E+01       -0.125246E-16        0.498583E+00        0.498542E+00        0.609000E-04        0.131000E-03        0.156000E+02        0.235000E+00       -0.149000E-02        0.640000E+01
  20180328        0.151000E-03        0.152000E-02        0.264375E-03        0.179375E+01        0.317083E-02        0.384125E-02        0.626167E-04        0.138458E-11        0.226417E-02        0.197458E-02        0.118042E-01        0.922000E+00       -0.110000E+00        0.100000E+01       -0.576625E-17        0.497042E+00        0.496958E+00        0.609000E-04        0.129042E-03        0.145000E+02        0.243000E+00       -0.890000E-03        0.640000E+01
  20180329        0.129083E-03        0.152625E-02        0.265625E-03        0.179292E+01        0.319000E-02        0.386042E-02        0.624375E-04        0.175833E-13        0.227458E-02        0.198458E-02        0.117042E-01        0.922000E+00       -0.109958E+00        0.100000E+01       -0.127529E-17        0.495417E+00        0.495375E+00        0.609000E-04        0.128792E-03        0.146000E+02        0.249000E+00       -0.299000E-03        0.640000E+01
  20180330        0.128750E-03        0.153000E-02        0.267292E-03        0.182333E+01        0.329917E-02        0.397917E-02        0.625875E-04        0.126958E-13        0.230708E-02        0.201125E-02        0.116958E-01        0.921208E+00       -0.111250E+00        0.100000E+01       -0.937917E-18        0.493708E+00        0.493625E+00        0.619000E-04        0.129792E-03        0.148000E+02        0.249000E+00       -0.275000E-03        0.640000E+01
  20180331        0.138708E-03        0.153417E-02        0.268500E-03        0.182208E+01        0.333000E-02        0.401958E-02        0.626958E-04        0.754167E-13        0.232708E-02        0.202917E-02        0.117000E-01        0.921000E+00       -0.111042E+00        0.100000E+01       -0.132596E-16        0.492167E+00        0.492083E+00        0.619000E-04        0.130000E-03        0.149000E+02        0.248000E+00       -0.431000E-03        0.640000E+01
  20180401        0.151000E-03        0.154000E-02        0.268708E-03        0.175000E+01        0.321000E-02        0.389000E-02        0.629000E-04        0.867292E-12        0.233500E-02        0.204375E-02        0.118000E-01        0.920500E+00       -0.107250E+00        0.100000E+01       -0.519333E-17        0.490500E+00        0.490458E+00        0.619000E-04        0.129000E-03        0.146000E+02        0.244000E+00       -0.796000E-03        0.640000E+01
  20180402        0.152667E-03        0.155708E-02        0.266625E-03        0.153542E+01        0.276042E-02        0.341125E-02        0.635167E-04        0.181250E-11        0.230833E-02        0.204375E-02        0.124042E-01        0.920000E+00       -0.960583E-01        0.100000E+01       -0.381796E-17        0.488917E+00        0.488833E+00        0.619000E-04        0.127042E-03        0.133000E+02        0.242000E+00       -0.967000E-03        0.640000E+01
  20180403        0.155458E-03        0.155375E-02        0.270000E-03        0.168375E+01        0.311917E-02        0.378917E-02        0.630833E-04        0.176792E-11        0.235458E-02        0.206875E-02        0.119958E-01        0.919917E+00       -0.103667E+00        0.100000E+01        0.845542E-17        0.487417E+00        0.487375E+00        0.619000E-04        0.128958E-03        0.143000E+02        0.242000E+00       -0.955000E-03        0.640000E+01
  20180404        0.159083E-03        0.156292E-02        0.269458E-03        0.157375E+01        0.289042E-02        0.356042E-02        0.634042E-04        0.438250E-11        0.235083E-02        0.207667E-02        0.122042E-01        0.919000E+00       -0.978292E-01        0.100000E+01       -0.462500E-18        0.485708E+00        0.485625E+00        0.619000E-04        0.128000E-03        0.137000E+02        0.239000E+00       -0.121000E-02        0.640000E+01
  20180405        0.163000E-03        0.156750E-02        0.271417E-03        0.162750E+01        0.304958E-02        0.371958E-02        0.631917E-04        0.664750E-11        0.237833E-02        0.209583E-02        0.120750E-01        0.919000E+00       -0.100542E+00        0.100000E+01       -0.204833E-17        0.484208E+00        0.484125E+00        0.619000E-04        0.128000E-03        0.141000E+02        0.237000E+00       -0.134000E-02        0.640000E+01
  20180406        0.167750E-03        0.157000E-02        0.273583E-03        0.170083E+01        0.323958E-02        0.392917E-02        0.629917E-04        0.109958E-10        0.241250E-02        0.211792E-02        0.118000E-01        0.918292E+00       -0.104042E+00        0.100000E+01       -0.112250E-17        0.482542E+00        0.482500E+00        0.619000E-04        0.129000E-03        0.146000E+02        0.234000E+00       -0.151000E-02        0.640000E+01
  20180407        0.166292E-03        0.158000E-02        0.271417E-03        0.149458E+01        0.288667E-02        0.357583E-02        0.656292E-04        0.143542E-10        0.246917E-02        0.219333E-02        0.127875E-01        0.918000E+00       -0.933500E-01        0.100000E+01        0.180171E-17        0.481000E+00        0.480917E+00        0.696000E-04        0.131833E-03        0.134000E+02        0.233000E+00       -0.163000E-02        0.640000E+01
  20180408        0.165708E-03        0.159250E-02        0.270208E-03        0.137583E+01        0.263042E-02        0.330083E-02        0.661125E-04        0.167583E-10        0.241042E-02        0.219917E-02        0.132042E-01        0.917875E+00       -0.663167E-01        0.100000E+01        0.530167E-17        0.479542E+00        0.479500E+00        0.696000E-04        0.128042E-03        0.126000E+02        0.231000E+00       -0.171000E-02        0.640000E+01
  20180409        0.167000E-03        0.159917E-02        0.271583E-03        0.139375E+01        0.269000E-02        0.337000E-02        0.659958E-04        0.180125E-10        0.247000E-02        0.221458E-02        0.131000E-01        0.917000E+00       -0.848542E-01        0.100000E+01        0.427479E-17        0.478167E+00        0.478083E+00        0.696000E-04        0.130250E-03        0.128000E+02        0.231000E+00       -0.174000E-02        0.640000E+01
  20180410        0.169250E-03        0.160000E-02        0.273458E-03        0.144708E+01        0.284958E-02        0.352958E-02        0.657917E-04        0.203625E-10        0.250542E-02        0.223417E-02        0.129000E-01        0.917000E+00       -0.905875E-01        0.100000E+01        0.583613E-17        0.476625E+00        0.476583E+00        0.696000E-04        0.131000E-03        0.133000E+02        0.230000E+00       -0.179000E-02        0.640000E+01
  20180411        0.176042E-03        0.159792E-02        0.277000E-03        0.159708E+01        0.324917E-02        0.394917E-02        0.652833E-04        0.387167E-10        0.255792E-02        0.226417E-02        0.123958E-01        0.916375E+00       -0.982875E-01        0.100000E+01        0.256485E-17        0.475208E+00        0.475125E+00        0.696000E-04        0.132958E-03        0.144000E+02        0.225000E+00       -0.209000E-02        0.640000E+01
  20180412        0.192042E-03        0.157958E-02        0.289417E-03        0.257375E+01        0.580375E-02        0.659292E-02        0.634625E-04        0.627750E-10        0.277125E-02        0.234458E-02        0.106875E-01        0.916000E+00       -0.147792E+00        0.100000E+01        0.535196E-17        0.473500E+00        0.473458E+00        0.696000E-04        0.142833E-03        0.184000E+02        0.222000E+00       -0.229000E-02        0.640000E+01
  20180413        0.197000E-03        0.158042E-02        0.292792E-03        0.284083E+01        0.659833E-02        0.740833E-02        0.632875E-04        0.828292E-10        0.285125E-02        0.238583E-02        0.104958E-01        0.915000E+00       -0.161000E+00        0.100000E+01        0.450096E-17        0.471708E+00        0.471625E+00        0.696000E-04        0.145292E-03        0.192000E+02        0.220000E+00       -0.245000E-02        0.640000E+01
  20180414        0.187000E-03        0.161000E-02        0.282208E-03        0.169833E+01        0.364375E-02        0.437458E-02        0.649667E-04        0.119125E-09        0.266542E-02        0.234917E-02        0.120125E-01        0.914333E+00       -0.103000E+00        0.100000E+01        0.140302E-16        0.470042E+00        0.469958E+00        0.696000E-04        0.135125E-03        0.152000E+02        0.214000E+00       -0.277000E-02        0.640000E+01
  20180415        0.186792E-03        0.162000E-02        0.281000E-03        0.154500E+01        0.432667E-02        0.529458E-02        0.845750E-04        0.155833E-09        0.349542E-02        0.312833E-02        0.163292E-01        0.914000E+00       -0.948417E-01        0.100000E+01       -0.105083E-16        0.468958E+00        0.468917E+00        0.144000E-03        0.177125E-03        0.145000E+02        0.211000E+00       -0.298000E-02        0.640000E+01
  20180416        0.192000E-03        0.162000E-02        0.284958E-03        0.173125E+01        0.508667E-02        0.608875E-02        0.845833E-04        0.206333E-09        0.361708E-02        0.320917E-02        0.158000E-01        0.913125E+00       -0.104292E+00        0.100000E+01       -0.157708E-16        0.468000E+00        0.468000E+00        0.144000E-03        0.180958E-03        0.156000E+02        0.208000E+00       -0.318000E-02        0.640000E+01
  20180417        0.202750E-03        0.161000E-02        0.294000E-03        0.243125E+01        0.769542E-02        0.878208E-02        0.827292E-04        0.271167E-09        0.383208E-02        0.329250E-02        0.142917E-01        0.912417E+00       -0.139583E+00        0.100000E+01       -0.779625E-17        0.467000E+00        0.466917E+00        0.144000E-03        0.189875E-03        0.184000E+02        0.205000E+00       -0.335000E-02        0.640000E+01
  20180418        0.204708E-03        0.161792E-02        0.296083E-03        0.252583E+01        0.818917E-02        0.928708E-02        0.825917E-04        0.422333E-09        0.391042E-02        0.334708E-02        0.141000E-01        0.911417E+00       -0.144167E+00        0.100000E+01       -0.631292E-17        0.465833E+00        0.465792E+00        0.144000E-03        0.191000E-03        0.188000E+02        0.199000E+00       -0.374000E-02        0.640000E+01
  20180419        0.201000E-03        0.163083E-02        0.293542E-03        0.213417E+01        0.685167E-02        0.791917E-02        0.834083E-04        0.656208E-09        0.387125E-02        0.337417E-02        0.147042E-01        0.910458E+00       -0.124208E+00        0.100000E+01       -0.827208E-17        0.464792E+00        0.464750E+00        0.144000E-03        0.187042E-03        0.177000E+02        0.193000E+00       -0.422000E-02        0.640000E+01
  20180420        0.200542E-03        0.164125E-02        0.293458E-03        0.202542E+01        0.654208E-02        0.760042E-02        0.836042E-04        0.865542E-09        0.389208E-02        0.341083E-02        0.149000E-01        0.909625E+00       -0.118458E+00        0.100000E+01       -0.181979E-16        0.463792E+00        0.463750E+00        0.144000E-03        0.186000E-03        0.174000E+02        0.188000E+00       -0.454000E-02        0.640000E+01
  20180421        0.168417E-03        0.166250E-02        0.288125E-03        0.157208E+01        0.490250E-02        0.590292E-02        0.849875E-04        0.206250E-11        0.380667E-02        0.340917E-02        0.160083E-01        0.908958E+00       -0.951208E-01        0.100000E+01       -0.710883E-17        0.462875E+00        0.462833E+00        0.144000E-03        0.180083E-03        0.153000E+02        0.241000E+00       -0.102000E-02        0.640000E+01
  20180422        0.117000E-03        0.167000E-02        0.289375E-03        0.158667E+01        0.500708E-02        0.601042E-02        0.845417E-04        0.000000E+00        0.383458E-02        0.343292E-02        0.159000E-01        0.908000E+00       -0.957875E-01        0.100000E+01       -0.893667E-17        0.462000E+00        0.462000E+00        0.144000E-03        0.179042E-03        0.155000E+02        0.268000E+00        0.000000E+00        0.640000E+01
  20180423        0.121583E-03        0.166583E-02        0.296083E-03        0.201250E+01        0.636250E-02        0.735500E-02        0.789500E-04        0.000000E+00        0.377833E-02        0.331208E-02        0.139292E-01        0.907333E+00       -0.117375E+00        0.100000E+01        0.974625E-17        0.460958E+00        0.460875E+00        0.127000E-03        0.174375E-03        0.176000E+02        0.267000E+00        0.000000E+00        0.640000E+01
  20180424        0.125000E-03        0.166833E-02        0.301000E-03        0.238208E+01        0.782750E-02        0.885750E-02        0.779792E-04        0.000000E+00        0.390542E-02        0.336792E-02        0.132000E-01        0.906417E+00       -0.135708E+00        0.100000E+01        0.879167E-17        0.459750E+00        0.459708E+00        0.127000E-03        0.178208E-03        0.189000E+02        0.264000E+00        0.000000E+00        0.640000E+01
  20180425        0.119750E-03        0.169125E-02        0.294000E-03        0.169875E+01        0.536250E-02        0.632333E-02        0.795417E-04        0.000000E+00        0.378083E-02        0.336625E-02        0.145083E-01        0.905500E+00       -0.100958E+00        0.100000E+01       -0.781125E-17        0.458625E+00        0.458583E+00        0.127000E-03        0.171083E-03        0.164000E+02        0.271000E+00        0.000000E+00        0.640000E+01
  20180426        0.121833E-03        0.169583E-02        0.297250E-03        0.186125E+01        0.604875E-02        0.702875E-02        0.789875E-04        0.000000E+00        0.386250E-02        0.341333E-02        0.140958E-01        0.904750E+00       -0.109167E+00        0.100000E+01        0.133333E-18        0.457583E+00        0.457542E+00        0.127000E-03        0.172958E-03        0.172000E+02        0.273000E+00        0.000000E+00        0.640000E+01
  20180427        0.123000E-03        0.170083E-02        0.300000E-03        0.201333E+01        0.671917E-02        0.772875E-02        0.785875E-04        0.000000E+00        0.394583E-02        0.346417E-02        0.137000E-01        0.903833E+00       -0.116583E+00        0.100000E+01       -0.285833E-17        0.456458E+00        0.456417E+00        0.127000E-03        0.174792E-03        0.179000E+02        0.271000E+00        0.000000E+00        0.640000E+01
  20180428        0.121458E-03        0.171583E-02        0.298000E-03        0.176250E+01        0.583125E-02        0.681167E-02        0.792125E-04        0.000000E+00        0.392500E-02        0.348667E-02        0.142000E-01        0.903000E+00       -0.103708E+00        0.100000E+01       -0.433333E-19        0.455375E+00        0.455333E+00        0.127000E-03        0.172042E-03        0.170000E+02        0.265000E+00        0.000000E+00        0.640000E+01
  20180429        0.122000E-03        0.172375E-02        0.299000E-03        0.179250E+01        0.602958E-02        0.701958E-02        0.789958E-04        0.000000E+00        0.397417E-02        0.352750E-02        0.140958E-01        0.902000E+00       -0.105167E+00        0.100000E+01       -0.300000E-18        0.454292E+00        0.454250E+00        0.127000E-03        0.172000E-03        0.172000E+02        0.255000E+00        0.000000E+00        0.640000E+01
  20180430        0.168000E-03        0.172708E-02        0.303000E-03        0.204667E+01        0.715750E-02        0.817708E-02        0.785750E-04        0.258000E-12        0.410125E-02        0.359875E-02        0.135917E-01        0.901167E+00       -0.117708E+00        0.100000E+01       -0.922083E-18        0.453208E+00        0.453167E+00        0.127000E-03        0.175917E-03        0.183000E+02        0.246000E+00       -0.608000E-03        0.640000E+01
  20180501        0.188000E-03        0.173250E-02        0.306000E-03        0.224208E+01        0.797333E-02        0.900375E-02        0.772292E-04        0.451708E-11        0.415083E-02        0.361042E-02        0.130083E-01        0.900125E+00       -0.127458E+00        0.100000E+01        0.587917E-18        0.451875E+00        0.451792E+00        0.123000E-03        0.175125E-03        0.190000E+02        0.238000E+00       -0.124000E-02        0.640000E+01
  20180502        0.192583E-03        0.173958E-02        0.309000E-03        0.244208E+01        0.893875E-02        0.997833E-02        0.767917E-04        0.596208E-11        0.425667E-02        0.367125E-02        0.127000E-01        0.898875E+00       -0.137208E+00        0.100000E+01        0.417083E-18        0.450625E+00        0.450583E+00        0.123000E-03        0.177875E-03        0.197000E+02        0.237000E+00       -0.133000E-02        0.640000E+01
  20180503        0.130000E-03        0.174750E-02        0.311000E-03        0.258917E+01        0.968083E-02        0.107042E-01        0.763042E-04        0.000000E+00        0.433708E-02        0.371750E-02        0.125000E-01        0.897625E+00       -0.144333E+00        0.100000E+01        0.304167E-18        0.449375E+00        0.449333E+00        0.123000E-03        0.178125E-03        0.201000E+02        0.262000E+00        0.000000E+00        0.640000E+01
  20180504        0.131000E-03        0.175583E-02        0.313000E-03        0.272083E+01        0.104000E-01        0.115000E-01        0.760917E-04        0.000000E+00        0.443458E-02        0.378250E-02        0.123000E-01        0.896333E+00       -0.150750E+00        0.100000E+01       -0.561375E-17        0.447958E+00        0.447875E+00        0.123000E-03        0.180000E-03        0.205000E+02        0.262000E+00        0.000000E+00        0.640000E+01
  20180505        0.130000E-03        0.176833E-02        0.312000E-03        0.244458E+01        0.942125E-02        0.105000E-01        0.763083E-04        0.000000E+00        0.443333E-02        0.382792E-02        0.125042E-01        0.894833E+00       -0.136708E+00        0.100000E+01       -0.529333E-17        0.446583E+00        0.446542E+00        0.123000E-03        0.177042E-03        0.200000E+02        0.258000E+00        0.000000E+00        0.640000E+01
  20180506        0.130000E-03        0.177750E-02        0.312500E-03        0.241500E+01        0.946000E-02        0.105000E-01        0.763000E-04        0.000000E+00        0.448917E-02        0.388375E-02        0.125000E-01        0.893500E+00       -0.134958E+00        0.100000E+01        0.547788E-17        0.445375E+00        0.445333E+00        0.123000E-03        0.176958E-03        0.200000E+02        0.251000E+00        0.000000E+00        0.640000E+01
  20180507        0.193000E-03        0.178458E-02        0.315000E-03        0.262292E+01        0.105958E-01        0.116958E-01        0.762792E-04        0.299667E-11        0.463125E-02        0.397167E-02        0.122958E-01        0.892125E+00       -0.145083E+00        0.100000E+01       -0.742767E-17        0.444000E+00        0.443917E+00        0.123000E-03        0.179708E-03        0.205000E+02        0.240000E+00       -0.113000E-02        0.640000E+01
  20180508        0.209000E-03        0.179167E-02        0.317208E-03        0.283333E+01        0.118000E-01        0.129000E-01        0.760875E-04        0.249292E-10        0.476792E-02        0.405458E-02        0.121000E-01        0.890500E+00       -0.155375E+00        0.100000E+01       -0.646838E-17        0.442583E+00        0.442542E+00        0.123000E-03        0.181958E-03        0.210000E+02        0.228000E+00       -0.192000E-02        0.640000E+01
  20180509        0.219000E-03        0.179958E-02        0.319167E-03        0.301042E+01        0.133792E-01        0.144792E-01        0.780958E-04        0.832708E-10        0.505750E-02        0.427208E-02        0.123792E-01        0.888708E+00       -0.163917E+00        0.100000E+01       -0.242292E-17        0.441292E+00        0.441208E+00        0.132000E-03        0.189750E-03        0.214000E+02        0.217000E+00       -0.260000E-02        0.640000E+01
  20180510        0.225000E-03        0.180833E-02        0.321000E-03        0.310750E+01        0.142000E-01        0.153000E-01        0.780958E-04        0.254417E-09        0.519083E-02        0.436958E-02        0.122958E-01        0.886750E+00       -0.168458E+00        0.100000E+01       -0.329233E-17        0.439708E+00        0.439667E+00        0.132000E-03        0.191000E-03        0.217000E+02        0.204000E+00       -0.345000E-02        0.640000E+01
  20180511        0.226000E-03        0.181708E-02        0.321958E-03        0.313042E+01        0.146000E-01        0.158000E-01        0.780958E-04        0.571500E-09        0.530250E-02        0.446250E-02        0.122000E-01        0.884708E+00       -0.169292E+00        0.100000E+01        0.163750E-17        0.438417E+00        0.438375E+00        0.132000E-03        0.191292E-03        0.218000E+02        0.192000E+00       -0.425000E-02        0.640000E+01
  20180512        0.228000E-03        0.182458E-02        0.323792E-03        0.334500E+01        0.161958E-01        0.173000E-01        0.778917E-04        0.105833E-08        0.547333E-02        0.456625E-02        0.120000E-01        0.882500E+00       -0.179667E+00        0.100000E+01       -0.966529E-17        0.436917E+00        0.436833E+00        0.132000E-03        0.193500E-03        0.222000E+02        0.183000E+00       -0.497000E-02        0.640000E+01
  20180513        0.230000E-03        0.183167E-02        0.325458E-03        0.357833E+01        0.178958E-01        0.190000E-01        0.776917E-04        0.181958E-08        0.566208E-02        0.468167E-02        0.119000E-01        0.880042E+00       -0.190958E+00        0.100000E+01        0.263792E-17        0.435458E+00        0.435417E+00        0.132000E-03        0.195875E-03        0.226000E+02        0.174000E+00       -0.571000E-02        0.640000E+01
  20180514        0.231292E-03        0.184000E-02        0.327000E-03        0.384125E+01        0.198958E-01        0.210958E-01        0.774917E-04        0.260375E-08        0.587458E-02        0.480958E-02        0.117000E-01        0.877250E+00       -0.203583E+00        0.100000E+01       -0.214958E-17        0.433875E+00        0.433792E+00        0.132000E-03        0.198292E-03        0.229000E+02        0.168000E+00       -0.627000E-02        0.640000E+01
  20180515        0.232000E-03        0.184875E-02        0.328000E-03        0.383875E+01        0.205000E-01        0.217000E-01        0.774000E-04        0.338708E-09        0.602667E-02        0.493708E-02        0.117000E-01        0.874250E+00       -0.203250E+00        0.100000E+01       -0.768017E-17        0.432375E+00        0.432292E+00        0.132000E-03        0.198333E-03        0.230000E+02        0.199000E+00       -0.379000E-02        0.640000E+01
  20180516        0.223000E-03        0.185833E-02        0.327000E-03        0.338875E+01        0.185000E-01        0.196042E-01        0.775917E-04        0.492000E-10        0.604583E-02        0.505042E-02        0.118042E-01        0.871333E+00       -0.180500E+00        0.100000E+01       -0.142871E-17        0.430667E+00        0.430625E+00        0.132000E-03        0.194042E-03        0.227000E+02        0.221000E+00       -0.236000E-02        0.640000E+01
